id,title,time,meterage,price,price_per_meter,image,description,phone,floor,all_floors,build_date,rooms,facilities,latitude,longitude,priorities
1606,Synergistic optimal instruction set,2023-01-01,167,41149142275,246402049.5508982,https://picsum.photos/218/246,Involve rich hear simply little decide condition treatment. Respond election fall full.,09194726635,7,13,2005-03-10,12,"[1, 0, 1]",51.338608,35.704533,"[1, 0, 1]"
1607,Object-based systemic access,2022-06-06,153,51062039008,333738817.04575163,https://dummyimage.com/27x688,"Bit thank shake management food. Then north choose middle line support. Across deal course important. Building score find cold.
Interest nice everything.",09195938880,20,20,2008-06-13,3,"[0, 0, 0]",51.341741,35.692302,"[0, 1, 1]"
1608,Front-line asymmetric open architecture,2024-02-08,80,89591127582,1119889094.775,https://picsum.photos/687/945,"Owner still might attention room. Cut president ten do base billion offer story.
Begin lose learn. Leader agree total space fear involve set.",09197917693,16,18,2008-06-02,6,"[0, 1, 0]",51.554541,35.690997,"[0, 0, 0]"
1609,User-friendly motivating model,2023-12-19,451,50242856357,111403229.172949,https://dummyimage.com/533x7,Event major top skin energy community enjoy. Writer attention traditional help ask them. Type wait range hospital Mr. Inside those Republican collection final.,09194439311,5,9,2005-05-19,13,"[0, 1, 1]",51.246658,35.72091,"[1, 0, 0]"
1610,Face-to-face mission-critical alliance,2023-05-09,477,67100073810,140671014.27672955,https://picsum.photos/623/112,Believe whatever also agreement alone. Kind develop family imagine data less. Television stay imagine experience above Congress.,09194901095,12,12,2017-03-11,16,"[0, 0, 0]",51.292673,35.610909,"[0, 0, 0]"
1611,Re-contextualized explicit matrices,2023-05-25,205,69653901949,339775131.45853657,https://placekitten.com/743/906,Key capital off good can. Interest inside enough real. Large support account cut old air product.,09197251251,7,13,2017-08-23,13,"[0, 1, 1]",51.349,35.70042,"[0, 0, 1]"
1612,Mandatory incremental monitoring,2023-12-27,445,23524959612,52865077.779775284,https://dummyimage.com/446x563,Later appear sister base figure enjoy cup. Mr seat nation serious just game. Arm effect at standard. Situation until organization than arm health.,09199988548,9,15,2023-07-08,10,"[1, 0, 0]",51.381223,35.704992,"[1, 0, 1]"
1613,Configurable coherent migration,2022-09-20,127,85584042150,673890095.6692914,https://picsum.photos/22/22,"Require stage forward short. Almost item mission much new nothing voice.
Soldier always attack including design play relate. Occur thousand in artist.",09194181530,14,19,2022-08-30,12,"[1, 1, 1]",51.189198,35.642187,"[0, 1, 1]"
1614,Quality-focused leadingedge architecture,2024-01-17,111,10784978234,97161966.07207207,https://dummyimage.com/144x401,"Local stock officer region radio across chair.
Method include free win imagine black make. About local right finish idea everybody dream.",09197259555,6,19,2009-09-10,2,"[0, 1, 0]",51.412861,35.636745,"[1, 1, 1]"
1615,Reduced high-level methodology,2022-08-28,230,68541044568,298004541.6,https://picsum.photos/155/11,Show use mention senior floor. Indicate party each give. Beautiful within series apply enter set.,09198931348,16,19,2009-06-09,18,"[0, 0, 0]",51.494824,35.620739,"[1, 1, 1]"
1616,Balanced asymmetric contingency,2023-02-19,468,69803202737,149152142.60042736,https://dummyimage.com/613x861,Color prevent walk economy. Oil page relationship subject her drop coach. Get again visit move music end really.,09196804854,20,20,2012-05-02,2,"[0, 0, 1]",51.181428,35.645431,"[0, 0, 0]"
1617,Programmable system-worthy architecture,2023-01-04,195,12103540801,62069440.005128205,https://placekitten.com/108/120,Whatever glass doctor. These despite eye bill they hospital future. Another cause agree.,09191529291,20,20,2008-05-15,9,"[0, 0, 1]",51.572619,35.74706,"[1, 1, 0]"
1618,User-centric methodical open system,2023-04-09,144,10796738834,74977353.0138889,https://dummyimage.com/268x784,"Bad eat then include. Hot poor environment myself structure. Protect source prevent worker hand.
Where home not usually evening mention. Return court need above affect.",09190356927,15,19,2014-06-08,17,"[0, 0, 0]",51.396748,35.626777,"[1, 0, 0]"
1619,Down-sized scalable access,2022-09-05,24,5893105664,245546069.33333334,https://placekitten.com/66/535,"Whatever behind we certainly expect poor candidate well. Care also light financial home quality culture.
Certain choose yet meeting. Boy still recent later dream.",09196630690,1,12,2015-09-02,14,"[0, 0, 0]",51.150252,35.718103,"[1, 1, 0]"
1620,Digitized clear-thinking structure,2023-07-27,288,4560194281,15834007.920138888,https://picsum.photos/469/283,Floor cell state explain. Act movement bring assume lose specific great different.,09199055460,8,16,2015-08-16,20,"[0, 0, 1]",51.507422,35.697983,"[0, 0, 0]"
1621,Diverse discrete standardization,2024-04-26,312,29925243994,95914243.57051282,https://placekitten.com/215/915,Power kitchen Democrat yourself hospital. Offer mother even. It beyond want book. Home especially break court.,09195852459,16,19,2012-02-08,14,"[1, 0, 1]",51.524569,35.777507,"[1, 0, 0]"
1622,Implemented multimedia pricing structure,2023-10-15,230,44686406795,194288725.1956522,https://dummyimage.com/718x873,Fall cause with drive. Wonder allow student they any push your. Magazine quite table goal.,09196899166,19,20,2005-09-23,1,"[0, 0, 1]",51.549581,35.723099,"[1, 1, 1]"
1623,Implemented multi-state functionalities,2023-01-14,17,95316978978,5606881116.3529415,https://placekitten.com/338/478,Able his west clearly. Around pick see character. Reach need then do its building federal position.,09192630103,4,16,2020-10-06,12,"[0, 1, 0]",51.485965,35.721247,"[1, 0, 1]"
1624,Compatible non-volatile moderator,2022-12-01,451,13611468871,30180640.51219512,https://placekitten.com/896/768,Involve likely hair practice yard. Suddenly growth over share significant audience. Seem begin else between expert machine be. Her general leg whom bring air bag any.,09192365000,8,19,2011-05-22,14,"[0, 1, 1]",51.398933,35.771209,"[0, 0, 1]"
1625,Face-to-face fault-tolerant service-desk,2023-11-08,111,96801002410,872081102.7927928,https://picsum.photos/353/390,"Indeed imagine break tonight beautiful anyone.
Glass entire law fact state especially. Dark approach whose throughout art.",09192508744,8,10,2013-06-11,4,"[1, 1, 0]",51.558549,35.726587,"[0, 0, 1]"
1626,Cross-platform client-driven collaboration,2022-07-29,334,97346753835,291457346.8113772,https://placekitten.com/455/149,"Leader tell though yeah head. Tonight light their check behavior enough me.
Carry car forward music score interview. Happen east prevent.",09191589977,3,5,2020-11-06,11,"[0, 1, 1]",51.469815,35.680194,"[1, 1, 0]"
1627,Advanced multi-tasking info-mediaries,2024-05-09,313,38583131101,123268789.4600639,https://placekitten.com/434/430,"Such fear performance most either impact soldier. Close build machine. Agreement rate along class.
Soldier truth own visit so star. Relationship present much.",09195897837,11,11,2006-04-08,16,"[0, 1, 0]",51.218423,35.685602,"[1, 1, 0]"
1628,Total eco-centric model,2024-05-14,462,32989977770,71406878.2900433,https://placekitten.com/759/323,"Machine happen beyond follow board. Word woman company affect land second. Stop any popular.
Control ready national every. Table account anyone buy.",09197514795,7,19,2023-08-09,20,"[1, 1, 0]",51.572874,35.718566,"[0, 1, 0]"
1629,Implemented regional website,2024-04-07,429,10826913155,25237559.801864803,https://placekitten.com/646/993,"Thousand remain everybody. Difference realize thank.
Research require artist local side beat difference. Mention property indeed for together. Great there cut board give.",09192962295,6,8,2020-06-17,20,"[0, 1, 0]",51.271779,35.618519,"[0, 0, 0]"
1630,Seamless systematic approach,2022-09-15,499,18263383915,36599967.76553106,https://picsum.photos/566/685,"Risk sea church for simple. Machine process discuss represent any involve value.
Congress table power similar floor reduce impact. Action development daughter professor any fish.",09198306607,9,19,2005-10-12,13,"[1, 0, 0]",51.267778,35.732885,"[1, 0, 0]"
1631,Centralized heuristic array,2023-03-09,81,87063370454,1074856425.3580246,https://picsum.photos/811/929,Possible green purpose boy daughter right play huge. That strategy friend stock building himself state. Point sound way others last.,09197261442,20,20,2017-12-07,16,"[1, 0, 0]",51.33575,35.656304,"[1, 1, 1]"
1632,Advanced transitional projection,2023-02-15,276,63657924749,230644654.88768116,https://dummyimage.com/742x312,"Do hold trial most turn it team truth. Big tell defense institution.
Company car scene accept public southern kind. Sit score Mr partner significant outside media forward.",09199017599,7,9,2009-11-08,1,"[0, 1, 1]",51.357128,35.612392,"[1, 0, 1]"
1633,Progressive responsive groupware,2023-02-08,120,49900571208,415838093.4,https://placekitten.com/247/62,"Machine cell data thank price attention.
Industry nor white arrive maybe couple fight. Former choice without foot. Allow other wind forget.",09192721121,19,19,2019-08-24,14,"[0, 0, 0]",51.394252,35.774888,"[0, 1, 0]"
1634,Exclusive foreground algorithm,2022-12-20,349,95596588242,273915725.6217765,https://picsum.photos/795/601,Main Congress material sometimes why. Accept explain blue everybody value. Mind financial all college also peace knowledge add.,09196671414,6,14,2007-01-13,20,"[0, 0, 1]",51.309028,35.64427,"[0, 1, 0]"
1635,Centralized composite encoding,2024-01-12,109,43060720288,395052479.70642203,https://picsum.photos/842/516,Agent put do. Yes surface stay answer strong sport dark.,09194437782,20,20,2012-05-24,2,"[0, 0, 1]",51.381734,35.6806,"[0, 0, 1]"
1636,Seamless system-worthy matrix,2024-01-08,271,53001098842,195576010.48708487,https://picsum.photos/889/902,"Soldier our clear. Law simply there. Why house bed time wrong.
Through born crime many mind individual. Once any seek trouble director pressure brother.",09193646168,19,19,2020-01-12,6,"[0, 1, 0]",51.309425,35.779046,"[0, 1, 0]"
1637,Sharable multi-state knowledgebase,2023-09-18,425,2230868419,5249102.162352941,https://picsum.photos/696/615,Field however strong often lawyer nature. Write such break standard.,09190025432,20,20,2016-02-29,9,"[0, 1, 0]",51.392389,35.669826,"[1, 1, 0]"
1638,Stand-alone static open system,2023-09-25,380,84020118750,221105575.65789473,https://picsum.photos/299/154,"Involve else pick visit. Dream series now again. Moment low executive position same.
Probably raise commercial picture guy some treatment become. Parent pass contain.",09194656188,13,17,2004-07-30,19,"[0, 0, 1]",51.237871,35.696699,"[1, 0, 1]"
1639,Organized demand-driven emulation,2023-01-23,89,54265623449,609726106.1685393,https://placekitten.com/599/328,"I by thing assume sell night box. Deep character card nation sort. Late Mr keep spend.
History factor we. Draw back share particular player.",09192789804,10,18,2022-04-23,5,"[1, 1, 1]",51.275757,35.719976,"[0, 0, 0]"
1640,Customer-focused responsive groupware,2022-10-16,328,71128524811,216855258.57012194,https://picsum.photos/542/945,"Great ball red room while. Them often job final.
Wall person why north. Study possible buy sister another spend accept. Herself fire statement out.",09191221056,10,17,2006-09-04,12,"[0, 1, 0]",51.562867,35.648005,"[1, 0, 1]"
1641,Down-sized attitude-oriented benchmark,2023-06-16,242,94956656493,392382878.07024795,https://picsum.photos/29/178,"Speak west parent store information share amount cup. Few necessary discuss once training.
Region now in significant contain fund political part. Tree choose open nor.",09191451088,7,11,2005-05-22,10,"[1, 0, 0]",51.288625,35.698238,"[1, 1, 1]"
1642,Focused radical challenge,2022-07-28,174,17852648067,102601425.6724138,https://dummyimage.com/693x406,Site network entire record sense. Per camera child always military.,09190020738,3,8,2020-06-16,18,"[1, 0, 0]",51.249177,35.656036,"[1, 1, 0]"
1643,Seamless composite capability,2024-03-10,146,85973685378,588860858.7534246,https://dummyimage.com/489x265,"Building chance skill consumer institution. Media soon local usually when book.
Imagine bag fight star type. Former so blue modern my.",09193665235,12,12,2021-09-23,2,"[1, 1, 0]",51.604145,35.634026,"[0, 0, 1]"
1644,Multi-layered contextually-based policy,2022-07-26,375,25639557671,68372153.78933333,https://placekitten.com/924/497,Customer under military provide happen recognize final. Ever range oil key president. Him let recent that situation or adult.,09197950031,10,14,2021-05-26,7,"[0, 0, 1]",51.404207,35.779505,"[1, 0, 0]"
1645,Front-line optimal conglomeration,2024-03-14,489,26448224516,54086348.70347648,https://placekitten.com/44/417,"Into discover plan every yard cause early. Use including however economic husband manage.
Best TV remember different boy job carry fly. Contain effect physical attack drive test tend.",09194478588,4,9,2023-11-06,18,"[1, 0, 0]",51.476276,35.756356,"[1, 1, 1]"
1646,Virtual fresh-thinking synergy,2022-06-21,303,92770878204,306174515.5247525,https://placekitten.com/1013/849,Group themselves moment product staff report experience degree. Others rise girl type respond win budget.,09196902090,8,18,2024-02-21,10,"[1, 1, 1]",51.204888,35.634328,"[1, 0, 0]"
1647,Persevering homogeneous archive,2023-06-08,96,55705589831,580266560.7395834,https://dummyimage.com/924x407,"Push blue win resource. In try others recognize billion building structure.
Executive moment tree late term me economic. Manager resource defense explain remember.",09190704846,15,16,2015-12-17,14,"[1, 0, 1]",51.536778,35.639461,"[1, 0, 0]"
1648,Reactive dedicated attitude,2023-10-06,423,72399022608,171156081.81560284,https://placekitten.com/866/155,"Home our thus kind. Wear country employee stay. Box for learn political account.
Cup strong reach case. High company computer sell town also test.",09192328099,7,12,2006-10-13,10,"[1, 0, 1]",51.301443,35.75764,"[1, 1, 0]"
1649,Sharable multi-tasking leverage,2023-06-18,121,78243770121,646642728.2727273,https://dummyimage.com/473x3,Poor laugh fire current suffer establish policy. Less sport eat radio already whom goal.,09196999924,1,13,2012-11-14,19,"[1, 1, 0]",51.585031,35.775629,"[1, 0, 1]"
1650,Total multimedia collaboration,2024-01-13,365,63806672653,174812801.7890411,https://picsum.photos/852/589,Off million support Republican somebody themselves feel. Recently just number try difficult. Pick be challenge to specific.,09193913753,14,15,2010-09-27,2,"[0, 1, 0]",51.562747,35.640425,"[1, 0, 1]"
1651,Mandatory discrete hardware,2024-05-04,218,14974988941,68692609.82110092,https://dummyimage.com/331x130,Thought sing realize such control soon full machine. Low according federal visit other possible bar. There he fly pull action become.,09199495278,16,16,2019-04-28,5,"[1, 1, 0]",51.218415,35.676389,"[1, 0, 1]"
1652,Compatible multimedia challenge,2023-03-16,500,52685496474,105370992.948,https://picsum.photos/841/650,Score inside no evening sister. Kind choose beautiful. Skill under act subject surface particularly.,09192412716,18,18,2023-07-02,13,"[0, 1, 1]",51.417255,35.609403,"[0, 1, 0]"
1653,Grass-roots static flexibility,2022-10-28,289,2573923706,8906310.401384084,https://dummyimage.com/650x908,"Term reason civil line challenge. Produce nice poor find fall skill.
High bring suffer field. Sit gun agreement.",09192081558,9,19,2016-11-13,12,"[1, 0, 1]",51.441928,35.653359,"[0, 1, 1]"
1654,Robust multimedia function,2022-11-05,47,26044646808,554141421.4468085,https://picsum.photos/239/975,"Level kitchen improve floor various. Fish offer size teacher boy know.
Really across country like three magazine. Production pay long floor. Mouth its and partner.",09197944125,8,11,2013-11-13,16,"[1, 1, 1]",51.195305,35.719075,"[0, 0, 0]"
1655,Networked non-volatile collaboration,2022-07-12,479,71961135816,150232016.31732777,https://placekitten.com/940/566,"Change peace enter.
Picture buy behind example huge. Type read perhaps many citizen few. Own might also try make.",09190013126,7,11,2014-07-09,12,"[1, 0, 0]",51.23828,35.778843,"[0, 0, 1]"
1656,Ameliorated cohesive core,2023-03-24,455,9831038521,21606678.068131868,https://dummyimage.com/623x960,"Politics action support assume deal argue. Memory food group outside woman their smile.
Send fish view price sit outside boy. Yet star kitchen air mean.",09192904772,10,15,2013-09-17,8,"[0, 0, 0]",51.279059,35.636099,"[1, 1, 1]"
1657,Team-oriented 6thgeneration policy,2022-11-13,113,37199794825,329201724.11504424,https://picsum.photos/387/174,"Ok edge writer factor. Expect last rather smile year move accept.
Continue check well. Fire eat especially doctor hear seat amount some. Letter better list want we material improve.",09197446074,9,15,2007-11-01,10,"[1, 1, 0]",51.293875,35.616969,"[1, 1, 1]"
1658,Optional hybrid pricing structure,2023-08-29,433,5956671762,13756747.718244804,https://placekitten.com/816/568,"Important dark good far produce.
Cut film night serious hand bit. Model compare nice power. Wide hair fill especially. Interest discover ready face wish I south time.",09196636069,11,17,2007-03-12,18,"[0, 1, 0]",51.198799,35.766339,"[0, 0, 0]"
1659,Adaptive web-enabled groupware,2022-11-22,112,62484186189,557894519.5446428,https://placekitten.com/9/322,"Before season such somebody second. Magazine make race wrong arrive man wear left.
Physical reason wish region since response. Drug color medical north drive.",09196214583,11,17,2017-03-18,4,"[0, 1, 1]",51.206975,35.704298,"[1, 1, 0]"
1660,Triple-buffered holistic matrix,2022-10-25,201,24340181842,121095432.04975124,https://picsum.photos/336/1013,Apply seat above card easy company. Population my enjoy keep soon skill whatever long. Against decide now baby soon.,09191811581,9,20,2017-10-24,20,"[0, 0, 0]",51.152302,35.746831,"[0, 0, 0]"
1661,Implemented homogeneous leverage,2024-03-17,188,42633812592,226775598.89361703,https://placekitten.com/1007/348,Career land small third identify third reach. Little follow than on particularly blue blood mouth.,09195493321,16,19,2006-12-25,9,"[0, 1, 1]",51.453122,35.615127,"[0, 0, 0]"
1662,Grass-roots composite matrix,2022-09-01,436,52435478790,120264859.61009175,https://picsum.photos/491/640,"Create work herself large study. Could morning from begin whole.
Series himself wife sister yard and pick. Democrat figure cut American risk. Compare how across admit wide next mean.",09195801493,13,14,2020-03-02,16,"[0, 0, 1]",51.525175,35.610214,"[1, 1, 1]"
1663,Programmable explicit solution,2022-09-25,72,95648942087,1328457528.9861112,https://picsum.photos/19/670,"Environmental national traditional success newspaper couple lawyer. Always stuff single power left better.
Budget arm during when piece. Pressure nice us structure watch piece.",09198013534,12,16,2010-10-19,11,"[0, 0, 1]",51.218516,35.683446,"[1, 1, 1]"
1664,Business-focused client-driven challenge,2023-05-17,18,46708427616,2594912645.3333335,https://picsum.photos/813/744,Say believe well establish move site girl. Home quite continue student too brother exactly. Raise laugh suggest politics individual. Themselves indeed charge report writer film.,09196796091,18,20,2021-11-01,6,"[0, 1, 0]",51.573528,35.697407,"[0, 0, 1]"
1665,Reverse-engineered multi-tasking array,2024-01-22,467,54965904735,117700010.1391863,https://placekitten.com/530/990,"Check meet six according pretty dinner assume. Knowledge son soon policy however thought between.
Million common ball step. Player game action among.",09191681840,2,13,2009-12-28,4,"[1, 0, 1]",51.429886,35.704364,"[0, 0, 0]"
1666,Synchronized mobile access,2023-06-17,66,25126980552,380711826.54545456,https://placekitten.com/127/916,Cultural meeting president nation. Base wear test natural administration could difference. Wind significant wait their couple positive sell.,09195298189,5,8,2007-01-21,2,"[1, 0, 1]",51.55566,35.638771,"[0, 0, 1]"
1667,Self-enabling neutral software,2024-03-22,381,91278313480,239575625.93175852,https://placekitten.com/400/427,"Inside green enter growth whose exactly. Foot Republican picture energy in third.
Discussion kitchen kid concern character local stock.",09190758058,6,9,2020-10-07,15,"[0, 1, 1]",51.510444,35.683267,"[1, 1, 1]"
1668,Proactive real-time forecast,2024-01-26,115,89090859254,774703123.947826,https://placekitten.com/501/735,"Test somebody information process decade. Station difficult value interesting ask main heavy smile.
Certainly think raise red ahead focus bag. Hold power hotel action between.",09194568838,18,18,2010-10-09,12,"[1, 1, 1]",51.247686,35.699471,"[0, 1, 1]"
1669,Networked high-level project,2023-09-11,84,13602219319,161931182.3690476,https://dummyimage.com/299x855,"Fill there mind eye difficult onto. Such cultural wife heart artist new.
Piece toward personal indeed gas those scene. Media cup exactly bill design book. On probably east win will toward crime.",09192098285,16,18,2022-07-15,9,"[1, 0, 1]",51.519487,35.627817,"[0, 0, 1]"
1670,Total non-volatile matrices,2023-03-24,477,45936498498,96302931.86163522,https://placekitten.com/585/739,Choose fact candidate bring its member try run. Free yeah concern director risk movie performance. Under move sort blood bad man authority.,09199566332,2,13,2014-03-11,1,"[1, 1, 1]",51.577757,35.697659,"[1, 0, 0]"
1671,Innovative tertiary standardization,2023-02-22,78,61598353365,789722479.0384616,https://placekitten.com/591/294,"Interesting natural political. Join his he notice newspaper.
Almost can view among rich hear. I use federal traditional. Girl stock partner throw west happen.",09195998544,9,12,2018-11-07,12,"[1, 0, 1]",51.249477,35.774628,"[1, 1, 1]"
1672,Integrated local open system,2023-03-15,255,83896690105,329006627.8627451,https://picsum.photos/705/635,Upon various window bring way number real. Worry front main. Down environmental here both both goal. Three reach subject blood born there last.,09197284336,3,14,2016-02-08,18,"[1, 0, 0]",51.568503,35.708615,"[0, 0, 1]"
1673,Organic secondary help-desk,2022-12-06,61,19507066644,319787977.7704918,https://dummyimage.com/408x497,"Company action sort consumer work interesting.
Loss enjoy in do her. Treatment series operation painting opportunity girl like.",09190326458,9,16,2024-02-29,14,"[0, 0, 1]",51.148312,35.75264,"[0, 1, 0]"
1674,Integrated grid-enabled standardization,2022-11-12,386,53540143822,138705035.80829015,https://dummyimage.com/176x58,"Former sort put black him. Three gun more number from into character matter. Nice watch history wait.
Outside soldier trade institution media cup. Top according win money indicate.",09193972797,8,13,2023-12-30,7,"[1, 1, 0]",51.566209,35.624943,"[0, 0, 0]"
1675,Advanced client-driven parallelism,2023-05-17,260,53486448382,205717109.16153845,https://picsum.photos/137/467,"Travel political marriage purpose daughter represent pick. Name place ever talk adult require end simply.
Hand anyone meet model report. Really home necessary their film.",09195544377,6,10,2011-02-16,2,"[0, 0, 1]",51.240385,35.701015,"[0, 1, 1]"
1676,User-centric cohesive Internet solution,2022-10-23,200,78761469973,393807349.865,https://placekitten.com/698/589,Seek recognize factor perform class force beat. Expect step someone. Great police employee road level should never.,09199166801,5,19,2017-05-22,12,"[0, 0, 1]",51.224042,35.721812,"[0, 0, 0]"
1677,Right-sized web-enabled projection,2022-09-23,179,38236991610,213614478.26815644,https://dummyimage.com/927x89,"Throughout factor place energy reason part gas. Team citizen personal under.
Suffer defense provide too ok bank us. About face light really.
People then admit on offer. Not table read identify.",09199118624,14,20,2008-12-09,7,"[1, 1, 0]",51.290908,35.674561,"[0, 1, 0]"
1678,Multi-tiered intangible system engine,2023-06-23,289,42348694193,146535274.02422145,https://placekitten.com/632/610,"Know wish drug century Congress. It tax size minute. Fact father open buy dream so.
Money turn treat war once baby. Safe cover enjoy. Also though subject billion night.",09199253815,12,16,2021-01-15,8,"[1, 0, 0]",51.376159,35.695893,"[0, 1, 0]"
1679,Virtual interactive time-frame,2023-08-24,10,10630542760,1063054276.0,https://placekitten.com/89/628,First just pick rest different. Chance eye night chair smile scientist experience. Alone this beyond parent expert receive performance.,09194070309,16,19,2010-12-09,7,"[1, 1, 0]",51.287996,35.758447,"[1, 1, 1]"
1680,Universal multimedia knowledge user,2024-04-18,240,2064209099,8600871.245833334,https://placekitten.com/758/663,"Issue certainly provide wife one another case. Protect bill west west respond as bank finally. Election each account.
Blood suffer claim manager soldier continue should talk. Career area meet before.",09198832608,11,11,2014-04-20,18,"[1, 1, 1]",51.300858,35.727424,"[1, 0, 1]"
1681,Stand-alone fault-tolerant paradigm,2024-03-20,65,44515967732,684861042.0307692,https://dummyimage.com/31x676,"Economic base gas sister.
Walk environment bank rest. Financial want guess trial traditional. Move send I capital environment kitchen character.",09199578312,10,19,2010-02-18,9,"[1, 0, 0]",51.359231,35.705524,"[0, 0, 0]"
1682,Extended explicit hierarchy,2022-12-20,283,73513778923,259766003.2614841,https://picsum.photos/814/336,Body according couple story for. Heart natural very guess couple rich officer. Truth property matter free at type especially.,09192511452,1,6,2018-09-09,14,"[0, 1, 1]",51.338841,35.677485,"[1, 1, 0]"
1683,Synchronized contextually-based secured line,2023-02-03,93,51590053571,554731758.827957,https://picsum.photos/932/894,"Why until their she month whole. Could manage institution simply.
Arrive part five rock lot. Others concern bill remember environment herself first certain. Perform defense some field.",09192491187,16,17,2006-09-08,1,"[1, 1, 0]",51.321605,35.68343,"[1, 1, 1]"
1684,Ergonomic well-modulated model,2023-11-15,450,91279613225,202843584.94444445,https://picsum.photos/543/118,"Become fly sound very fire guy type. Hear whether paper message. Move task own travel.
Skin maintain often since go edge PM.",09193625473,2,12,2018-12-09,6,"[0, 1, 1]",51.269765,35.777394,"[0, 0, 1]"
1685,Profound intangible structure,2023-12-18,47,62856708190,1337376770.0,https://picsum.photos/36/384,"We new experience instead. Determine long front few even.
World name where thousand moment. Fall water early exactly tend church. Far age forward tend quite who until.",09199589195,8,11,2010-07-16,10,"[0, 1, 0]",51.363883,35.767522,"[1, 0, 1]"
1686,Robust asymmetric emulation,2022-09-04,209,58007959208,277550044.05741626,https://dummyimage.com/803x234,Rather safe interest leave himself on. Cost name themselves large man spring with.,09198764031,11,12,2008-12-29,8,"[1, 1, 0]",51.169475,35.767194,"[0, 1, 0]"
1687,Enterprise-wide impactful architecture,2024-01-02,186,60715669133,326428328.672043,https://placekitten.com/879/78,"Space stock east people physical green election. Network job consumer suffer meet ready. Fly letter various say state.
End discussion mention sister issue.",09199757246,1,18,2019-12-08,19,"[1, 1, 0]",51.558902,35.706496,"[0, 0, 1]"
1688,Decentralized global structure,2023-04-04,273,71501687809,261910944.35531136,https://dummyimage.com/589x414,"Particular talk clear coach among speak event. Game pressure hope general despite accept.
Me world over. Month allow life money say service professor.",09195104736,8,10,2014-09-23,17,"[0, 0, 0]",51.562375,35.763584,"[0, 0, 0]"
1689,Automated dedicated capability,2023-07-22,462,60209339741,130323246.19264069,https://picsum.photos/579/551,"Her simple sign either receive both. Could or store more us the.
Three fill middle land him garden theory. Example tree relationship education. Woman month push sit appear security daughter.",09195267369,5,6,2018-03-31,6,"[1, 1, 1]",51.134903,35.661737,"[0, 0, 1]"
1690,Cloned systematic knowledge user,2023-07-19,140,72760849248,519720351.7714286,https://dummyimage.com/841x187,"Mention community report foreign choice learn real. Such practice change product sense particularly defense.
Where eat out inside. Point worry sea people hit seven officer.",09196452796,10,18,2006-02-25,3,"[1, 1, 0]",51.557718,35.612739,"[0, 1, 1]"
1691,Automated systematic matrix,2023-06-01,15,35619101907,2374606793.8,https://picsum.photos/813/797,Difference town member sound side night campaign. Record quite three perhaps strategy. Note news close subject he truth decide.,09194858861,9,19,2024-02-24,8,"[1, 1, 1]",51.347103,35.6861,"[1, 0, 0]"
1692,Integrated optimizing groupware,2023-12-31,188,34385011251,182898996.01595744,https://dummyimage.com/590x325,Able science clearly store indicate prove. Compare field summer station share behind one.,09190753268,13,13,2007-03-16,6,"[0, 0, 0]",51.46196,35.6709,"[1, 0, 0]"
1693,Stand-alone global data-warehouse,2023-12-13,253,97564435682,385630180.5612648,https://picsum.photos/192/146,"Instead what concern true. Life how box. Check often describe social.
Through note weight true plan authority. South organization floor care. Today college already onto.",09191205848,5,20,2017-06-12,3,"[1, 1, 1]",51.531736,35.740615,"[1, 0, 0]"
1694,Horizontal 5thgeneration monitoring,2023-02-19,264,25459752907,96438457.98106061,https://placekitten.com/705/438,More bad why question sport father prepare. Prove manage local reason. Campaign where best pay appear bed.,09191317997,13,20,2021-03-16,2,"[1, 0, 1]",51.496037,35.64135,"[1, 1, 0]"
1695,Profit-focused zero-defect secured line,2023-04-15,50,62914193725,1258283874.5,https://placekitten.com/959/92,Administration race citizen student indicate. Well agree field between threat million particularly. Specific full weight whether hard. Leg if tree success.,09190186641,14,18,2024-03-21,16,"[0, 0, 0]",51.577673,35.755186,"[0, 1, 0]"
1696,Polarized eco-centric throughput,2022-09-07,144,95255868122,661499084.1805556,https://picsum.photos/480/698,"Service lay test within. Democratic here live over.
Painting scene goal network no contain. Walk per culture last down as realize serve. Card much news lose development commercial.",09198459379,8,19,2010-06-14,5,"[1, 0, 0]",51.472924,35.77087,"[0, 1, 0]"
1697,Cloned logistical adapter,2023-11-04,415,66748326977,160839342.113253,https://dummyimage.com/80x525,"Degree record market economic. People week charge difficult music local. Increase follow few.
Ok pattern several poor. Guy sing threat stay police year. Suffer compare language recent fall.",09197517177,11,13,2009-08-10,9,"[0, 0, 1]",51.529786,35.617149,"[1, 0, 1]"
1698,Quality-focused tertiary pricing structure,2022-12-19,83,9559209190,115171195.06024097,https://placekitten.com/830/495,Policy by effect history sign. Ahead physical event tend population. Never democratic fall letter box spend.,09194764948,10,13,2009-12-19,11,"[1, 0, 1]",51.319972,35.665604,"[0, 1, 1]"
1699,Synchronized coherent knowledge user,2023-09-28,404,13276682470,32863075.42079208,https://placekitten.com/191/246,"Hair three study. Hot rich yet police throw education.
Team hundred sport style painting.",09198887883,3,8,2020-11-28,4,"[1, 1, 1]",51.435361,35.770221,"[0, 0, 1]"
1700,Up-sized national success,2023-07-03,285,65791902178,230848779.5719298,https://placekitten.com/788/893,Front want open often quality large. Different board money. Already detail stop at seem.,09195111368,15,15,2015-01-07,1,"[1, 0, 0]",51.549776,35.699626,"[0, 1, 1]"
